sumo_id,from,to,priority,type,speed,lanes_x,allow,disallow,shape,osmid,has_traffic_light,highway,maxspeed,lanes_y,length
165172165#1,3254769383,1767347847,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3718.21, 1281.02), (3722.37, 1281.57), (3744.11, 1287.98), (3763.49, 1296.33), (3778.5, 1303.51), (3785.87, 1307.19), (3801.8, 1318.59), (3818.76, 1335.24), (3843.61, 1360.99), (3864.07, 1391.47), (3871.17, 1409.24)]",165172165.0,0,residential,,,207.8275341667423
165172165#2,1767347847,1767344707,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3871.17, 1409.24), (3875.45, 1419.93), (3881.92, 1438.14), (3885.0, 1445.19), (3887.23, 1453.05), (3899.27, 1502.53), (3899.16, 1531.74), (3901.46, 1551.88), (3909.32, 1565.34), (3925.51, 1576.85), (3940.88, 1581.9), (3947.26, 1582.46), (3963.66, 1582.8)]",165172165.0,0,residential,,,221.5465155331867
165172166,1767344724,1767344646,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3659.49, 1265.44), (3665.79, 1270.7), (3676.86, 1274.29), (3680.03, 1275.1), (3687.94, 1277.1), (3703.77, 1279.13)]",165172166.0,0,residential,,,47.23514365061753
165172307#0,1767347826,1767347823,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,165172307.0,0,residential,,,
165172307#1,1767347823,1767347847,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,165172307.0,0,residential,,,
165172308#0,1767347826,1767347840,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3824.31, 1475.87), (3813.02, 1490.35), (3804.65, 1503.35), (3800.27, 1510.04), (3795.12, 1511.99), (3788.78, 1510.39), (3785.63, 1505.64)]",165172308.0,0,residential,,,59.56412010471479
165172308#1,1767347840,1767347826,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3785.63, 1505.64), (3786.06, 1498.93), (3792.02, 1492.64), (3800.76, 1485.57), (3810.68, 1479.29), (3822.44, 1473.49)]",165172308.0,0,residential,,,51.48374709839524
165172642#0,1767349692,1767349722,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3703.99, 1526.25), (3704.44, 1513.22), (3710.06, 1494.3), (3719.66, 1469.07)]",165172642.0,0,residential,,,59.7694923419849
165172642#1,1767349722,3974531850,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3719.66, 1469.07), (3725.67, 1450.93), (3729.29, 1435.55), (3729.74, 1421.35), (3726.23, 1407.91), (3724.56, 1404.55)]",165172642.0,0,residential,,,66.75999277365156
165172642#2,3974531850,1767349705,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3724.56, 1404.55), (3709.34, 1373.89), (3699.93, 1349.78), (3688.1, 1335.53), (3678.62, 1331.54), (3665.56, 1330.3), (3652.51, 1326.31), (3638.98, 1318.82)]",165172642.0,0,residential,,,131.1470649860172
168924807,1801078053,1801078054,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,168924807.0,0,residential,,,
168924808,1801078054,1697857752,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,168924808.0,0,residential,,,
168924812,131830870,423402520,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2803.05, 3001.26), (2806.24, 3002.18), (2816.46, 3005.13), (2819.77, 3006.09), (2825.73, 3007.54)]",168924812.0,0,residential,,,23.537508877059665
187827268,423389702,423389714,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2805.07, 3431.4), (2702.71, 3522.23), (2603.43, 3605.48), (2585.25, 3624.66), (2576.14, 3631.93)]",187827268.0,0,unclassified,,,304.49623070630287
187827271,1687165255,423354944,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3164.94, 3072.74), (3168.17, 3075.13), (3176.79, 3087.99), (3182.28, 3092.2)]",187827271.0,0,residential,,,26.418211057728513
187827272,441268010,3400054736,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3134.1, 3118.92), (3120.99, 3127.12), (3107.16, 3107.82)]",187827272.0,0,residential,,,39.20685754258453
187827274,441268018,441268024,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3026.97, 3278.56), (2998.65, 3348.31), (2972.45, 3390.23), (2957.99, 3417.74), (2951.53, 3426.8), (2944.63, 3432.99), (2935.69, 3435.35)]",187827274.0,0,residential,,,185.43601692370606
187827275,1675788424,441268018,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3051.86, 3249.78), (3034.13, 3274.89), (3026.97, 3278.56)]",187827275.0,0,residential,,,38.78443173322127
187827276,441268012,441268015,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3142.96, 3133.43), (3133.02, 3140.58), (3098.06, 3173.33), (3103.07, 3182.13), (3100.16, 3188.8)]",187827276.0,0,residential,,,77.55149209468925
187827277,427667738,427667764,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,187827277.0,0,residential,,,
187827278#0,427667764,1687172883,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3213.03, 3029.49), (3211.71, 3008.07), (3210.81, 2994.5)]",187827278.0,0,residential,,,35.06044622653553
187827278#1,1687172883,427667766,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,187827278.0,0,residential,,,
187827279,423363238,3400054736,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3065.84, 3135.89), (3084.55, 3120.87), (3107.16, 3107.82)]",187827279.0,0,residential,,,50.098843995458914
187827280#0,423400279,1687165238,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2986.82, 3071.22), (3004.28, 3080.15), (3020.64, 3093.37)]",187827280.0,0,residential,,,40.644866851431686
187827280#1,1687165238,423362547,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,187827280.0,0,residential,,,
187827280#2,423362547,1687165293,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,187827280.0,0,residential,,,
187827280#3,1687165293,423363238,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,187827280.0,0,residential,,,
187827281,423389695,423389699,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,187827281.0,0,residential,,,
187827282#0,1687165259,1687165265,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,187827282.0,0,residential,,,
187827282#1,1687165265,423398312,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2977.44, 3253.09), (2970.28, 3261.83), (2937.21, 3299.59), (2916.03, 3325.34)]",187827282.0,0,residential,,,94.83390918496409
187827282#2,423398312,423389695,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2916.03, 3325.34), (2902.87, 3340.5), (2837.43, 3395.2)]",187827282.0,0,residential,,,105.36572215584316
187827283#0,423401233,423401245,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2950.3, 3147.71), (2926.84, 3160.03), (2906.65, 3172.57), (2887.61, 3184.49)]",187827283.0,0,residential,,,72.72903637519745
187827283#1,423401245,423398305,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2887.61, 3184.49), (2867.31, 3193.25), (2834.83, 3243.02), (2832.91, 3248.84), (2833.21, 3254.53), (2833.03, 3259.11)]",187827283.0,0,residential,,,97.95006789350614
187827283#2,423398305,423405335,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2833.03, 3259.11), (2836.34, 3263.55), (2844.59, 3269.25)]",187827283.0,0,residential,,,15.565610061003834
187827283#3,423405335,1687165249,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,187827283.0,0,residential,,,
187827283#4,1687165249,423398312,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2879.13, 3292.31), (2898.73, 3309.11), (2916.03, 3325.34)]",187827283.0,0,residential,,,49.5360840535982
187827287,1687350531,3710856334,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3383.17, 2994.76), (3372.38, 3000.97), (3337.5, 3014.1), (3311.53, 3016.53), (3294.63, 3017.35), (3287.5, 3021.94)]",187827287.0,0,residential,,,101.201870180257
187827288,131830869,131830870,3,highway.residential,8.33,1,,tram rail_urban rail rail_electric rail_fast ship,,187827288.0,0,residential,30,,
187827289,423361240,131830869,3,highway.residential,8.33,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2691.36, 2964.38), (2713.32, 2971.99), (2723.42, 2976.13), (2766.85, 2991.1), (2788.31, 2996.86)]",187827289.0,0,residential,30,,102.31397121331452
191799405,431238992,431084476,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(5320.41, 4394.08), (5232.1, 4347.78), (5207.19, 4332.6)]",191799405.0,0,secondary,,,128.88219825833116
191799407,431238993,431085289,11,highway.secondary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(5332.98, 4391.86), (5396.99, 4433.69), (5525.15, 4520.08)]",191799407.0,0,secondary,80,1,231.0240051609813
196288048,1663642246,1663642244,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3245.73, 1476.62), (3241.52, 1480.84), (3234.28, 1483.62), (3229.35, 1479.56), (3228.72, 1474.71), (3231.56, 1470.74), (3238.15, 1467.54)]",196288048.0,0,residential,,,37.200724540678756
201772610,423348297,1698115602,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3904.86, 2386.39), (3908.5, 2349.49), (3910.43, 2333.34)]",201772610.0,0,tertiary,,,53.344012390788635
201772616#1,4103049473,5900283485,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3964.61, 1147.48), (3975.47, 1163.28), (3995.17, 1186.87), (4049.56, 1252.0), (4078.73, 1277.72)]",201772616.0,0,unclassified,,,173.64996343628047
201772616#2,5900283485,11634481194,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4078.73, 1277.72), (4088.23, 1286.1), (4094.74, 1291.84)]",201772616.0,0,unclassified,,,21.347002252118763
201772616#3,11634481194,429521761,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4094.74, 1291.84), (4114.44, 1309.18), (4118.91, 1316.63), (4119.38, 1318.61), (4120.73, 1321.51)]",201772616.0,0,unclassified,,,40.166308813696894
202422660#0,1663642187,1663642195,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4135.33, 2023.87), (4137.53, 2068.69), (4138.25, 2085.28), (4151.33, 2119.65)]",202422660.0,0,residential,,,98.25434223423618
202422660#1,1663642195,1663642174,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4151.33, 2119.65), (4163.1, 2156.82), (4167.57, 2179.92)]",202422660.0,0,residential,,,62.51750837362226
202422660#2,1663642174,1663642168,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4167.57, 2179.92), (4172.98, 2213.29), (4172.52, 2266.12), (4170.02, 2277.44)]",202422660.0,0,residential,,,98.23047100975978
215094374,2245121875,2245121883,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3108.58, 2744.5), (3111.42, 2783.34), (3112.74, 2789.69), (3114.69, 2792.85), (3117.84, 2795.26), (3121.81, 2797.21), (3126.06, 2798.1), (3188.18, 2795.93), (3190.47, 2795.64), (3192.19, 2795.47), (3194.64, 2794.23), (3196.68, 2791.95), (3198.08, 2789.59), (3199.08, 2785.45), (3199.51, 2777.16), (3199.01, 2751.31), (3198.45, 2739.98)]",215094374.0,0,residential,,,186.37687471621092
218916675,427667766,4102974615,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3212.19, 2976.16), (3212.77, 2973.57), (3214.46, 2966.04), (3217.4, 2953.49), (3221.4, 2943.18), (3229.82, 2931.65), (3238.82, 2925.64), (3253.15, 2916.07)]",218916675.0,0,residential,,,76.65112113959715
218916903,429498813,429498763,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3620.86, 2857.45), (3649.75, 2839.14), (3671.2, 2829.22), (3676.37, 2827.28)]",218916903.0,0,steps,,,63.358422805859064
239346831,2471405429,2471405414,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2913.76, 1987.86), (2937.68, 1984.02), (2960.52, 1979.72), (2997.87, 1970.1)]",239346831.0,0,track,,,86.03650338996869
243704191#0,2510773398,2510773350,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3748.29, 1891.82), (3767.91, 1912.23)]",243704191.0,0,unclassified,,,28.310996096923173
243704191#1,2510773350,2510773430,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,243704191.0,0,unclassified,,,
243704191#2,2510773430,2510773365,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3757.22, 1923.51), (3754.49, 1913.83), (3739.44, 1895.14)]",243704191.0,0,unclassified,,,34.05381965282802
243835844,2511985649,2511985615,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,243835844.0,0,unclassified,,,
243836884#0,8010572069,2511985644,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,,243836884.0,0,tertiary,,,
243836884#1,2511985644,2511985564,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3282.84, 1182.09), (3316.16, 1213.97), (3353.17, 1248.89), (3373.41, 1269.19)]",243836884.0,0,tertiary,,,125.66440187867566
243836884#2,2511985564,2511985641,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,,243836884.0,0,tertiary,,,
243836884#3,2511985641,12698229029,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3389.31, 1294.15), (3422.92, 1351.87), (3428.59, 1362.56)]",243836884.0,0,tertiary,,,78.89306325370339
243836884#4,12698229029,12698229034,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3428.59, 1362.56), (3446.66, 1396.61), (3451.49, 1404.73)]",243836884.0,0,tertiary,,,47.99565455484294
243836884#5,12698229034,477356677,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3451.49, 1404.73), (3463.83, 1425.51), (3478.2, 1451.37)]",243836884.0,0,tertiary,,,53.752226082101316
243836885,2085837088,2511999115,12,highway.primary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3442.48, 2286.98), (3427.27, 2292.87), (3421.72, 2296.01), (3400.54, 2314.82)]",243836885.0,0,primary,,1,51.01411618310853
243836886#0,2085838099,2511999103,12,highway.primary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3025.79, 2090.9), (3025.67, 2087.8), (3025.2, 2084.84), (3024.25, 2080.84), (3023.12, 2077.14)]",243836886.0,0,primary,50,1,14.079376432098863
243836886#1,2511999103,418610143,12,highway.primary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3023.12, 2077.14), (3021.88, 2074.51), (3020.16, 2071.8), (3018.48, 2068.69), (3017.44, 2064.15), (3016.33, 2055.93)]",243836886.0,0,primary,50,1,22.60437169115399
243836887#0,2511999135,2511999107,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2756.62, 1533.38), (2748.78, 1541.55), (2747.85, 1549.67), (2747.93, 1556.83)]",243836887.0,0,tertiary,,,26.65671496786561
243836888#0,2511999104,2511999127,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,243836888.0,0,unclassified,,,
243836888#1,2511999127,703891107,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3394.36, 2255.84), (3409.63, 2249.2), (3417.31, 2246.8)]",243836888.0,0,unclassified,,,24.697467372709617
243836889,2511999115,703891016,12,highway.primary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3400.54, 2314.82), (3378.03, 2345.86), (3364.68, 2361.93), (3311.42, 2434.17), (3293.94, 2452.94)]",243836889.0,0,primary,,1,174.63461452373014
243836890#0,2511999133,3469068929,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3316.42, 2140.7), (3244.79, 2185.61), (3267.21, 2224.58), (3318.56, 2238.58)]",243836890.0,0,unclassified,50,,182.72778433398182
243836890#1,3469068929,3469068925,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,243836890.0,0,unclassified,50,,
243836890#2,3469068925,2511999127,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3350.98, 2247.41), (3354.6, 2248.4), (3394.36, 2255.84)]",243836890.0,0,unclassified,50,,44.20303972700089
243957897#0,12390642059,1532579486,11,highway.secondary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(5356.92, 3893.85), (5352.36, 3870.36), (5349.29, 3860.39)]",243957897.0,0,secondary,50,2,34.360472787437025
243957897#1,1532579486,3974700337,11,highway.secondary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(5349.29, 3860.39), (5343.94, 3843.71), (5332.66, 3815.88), (5315.69, 3784.24), (5286.75, 3739.93), (5269.73, 3721.55), (5265.52, 3717.57)]",243957897.0,0,secondary,50,2,167.21678492856435
243957897#2,3974700337,2513116021,11,highway.secondary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(5265.52, 3717.57), (5197.83, 3653.7), (5180.81, 3634.05), (5165.07, 3613.16), (5149.34, 3588.47), (5141.83, 3566.34), (5134.32, 3543.58), (5127.5, 3517.83), (5118.25, 3500.65), (5102.27, 3486.62), (5080.83, 3461.28), (5065.72, 3441.01), (5054.4, 3421.4), (5048.79, 3400.53), (5038.78, 3372.08), (5025.6, 3342.98), (5001.79, 3307.06)]",243957897.0,0,secondary,50,2,497.17385661896054
